run_id,targets,prior_key,channel,qc_status_code,qc_summary_short,qc_primary_review_check,qc_flagged_channels,roi_baseline,roi_new,delta_abs,delta_pct,channel_total_spend,incremental_outcome_baseline,incremental_outcome_new,delta_outcome,delta_outcome_abs,dollars_per_subscription,incremental_value_baseline,incremental_value_new,delta_value,delta_value_abs
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",meta,PASS,PASS,,,-0.05562727,-0.04907692,0.0065503499999999965,0.11775429568986573,840158.1265220001,-46735.70294673346,-41232.373162670076,5503.329784063382,5503.329784063382,100.0,-4673570.294673346,-4123237.3162670075,550332.9784063385,550332.9784063385
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",google,PASS,PASS,,,-0.029132703,-0.02478367,0.004349032999999999,0.14928353884636103,10298543.94665,-300024.4221302023,-255235.71465427123,44788.70747593106,44788.70747593106,100.0,-30002442.213020228,-25523571.465427123,4478870.747593105,4478870.747593105
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",snapchat,PASS,PASS,,,0.045008454,0.019847877,0.025160577000000003,0.5590189123136734,4342436.908989999,195446.37186617858,86188.1536498937,-109258.21821628488,109258.21821628488,100.0,19544637.18661786,8618815.36498937,-10925821.821628489,10925821.821628489
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",tiktok,PASS,PASS,,,-0.032826573,-0.0364719,0.0036453270000000038,0.11104805244214822,1752685.0091300001,-57534.64239821161,-63923.752384488456,-6389.109986276846,6389.109986276846,100.0,-5753464.239821161,-6392375.238448845,-638910.9986276841,638910.9986276841
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",moloco,PASS,PASS,,,0.09297045,0.09542057,0.00245012,0.026353750035629675,842234.6095886,78302.93065902646,80366.50652067167,2063.5758616452076,2063.5758616452076,100.0,7830293.065902646,8036650.652067167,206357.58616452105,206357.58616452105
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",liveintent,PASS,PASS,,,0.28808582,0.3316077,0.04352188000000001,0.15107262134595878,797987.173079,229888.78910594562,264618.6910942291,34729.9019882835,34729.9019882835,100.0,22988878.91059456,26461869.10942291,3472990.1988283508,3472990.1988283508
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",beehiiv,PASS,PASS,,,0.28222764,0.28274548,0.0005178399999999916,0.0018348309187576906,328172.2732613,92619.2861959718,92789.22692595742,169.94072998562478,169.94072998562478,100.0,9261928.61959718,9278922.692595743,16994.072998562828,16994.072998562828
multi|snapchat|0.020759|0.006689|Normal,snapchat,"{""snapchat"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",amazon,PASS,PASS,,,0.37338868,0.37593523,0.0025465500000000363,0.006820104990863829,15740.258094,5877.234192577976,5917.317546827252,40.083354249276454,40.083354249276454,100.0,587723.4192577975,591731.7546827252,4008.3354249276454,4008.3354249276454
multi|snapchat|0.020759|0.006689|LogNormal,snapchat,"{""snapchat"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",meta,REVIEW,REVIEW:ROIConsistency,ROIConsistency,google,-0.05562727,0.031378046,0.087005316,1.5640766839717282,840158.1265220001,-46735.70294673346,26362.52034128114,73098.22328801459,73098.22328801459,100.0,-4673570.294673346,2636252.0341281136,7309822.32880146,7309822.32880146
multi|snapchat|0.020759|0.006689|LogNormal,snapchat,"{""snapchat"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",google,REVIEW,REVIEW:ROIConsistency,ROIConsistency,google,-0.029132703,0.020949405,0.050082108,1.719102686764081,10298543.94665,-300024.4221302023,215748.36804866925,515772.79017887154,515772.79017887154,100.0,-30002442.213020228,21574836.804866925,51577279.01788715,51577279.01788715
