channel,estimated_roi,target_channel,roi_prior_mu,roi_prior_sigma,roi_prior_dist
meta,-0.011142319,meta,0.020759,0.033445,Normal
meta,-0.0028332977,meta,0.020759,0.033445,Normal
meta,0.082421266,meta,0.020759,0.033445,Normal
meta,0.42431706,meta,0.020759,0.033445,Normal
meta,0.29573905,meta,0.020759,0.033445,Normal
meta,0.25035512,meta,0.020759,0.033445,Normal
meta,0.9206899,meta,0.020759,0.033445,LogNormal
meta,0.03614501,meta,0.020759,0.033445,LogNormal
meta,0.07315523,meta,0.020759,0.033445,LogNormal
meta,0.13691875,meta,0.020759,0.033445,LogNormal
meta,0.22362372,meta,0.020759,0.033445,LogNormal
meta,0.22295661,meta,0.020759,0.033445,LogNormal
meta,0.3938815,meta,0.020759,0.033445,LogNormal
meta,1.0020511,meta,0.020759,0.033445,LogNormal
meta,0.03262061,meta,0.036328,0.006689,Normal
meta,-0.023581017,meta,0.036328,0.006689,Normal
meta,-0.01958167,meta,0.036328,0.006689,Normal
meta,-0.012804779,meta,0.036328,0.006689,Normal
meta,0.050593484,meta,0.036328,0.006689,Normal
meta,0.44686937,meta,0.036328,0.006689,Normal
meta,0.31386882,meta,0.036328,0.006689,Normal
meta,0.23450322,meta,0.036328,0.006689,Normal
meta,1.0345627,meta,0.036328,0.006689,LogNormal
meta,0.035704415,meta,0.036328,0.006689,LogNormal
meta,0.0703549,meta,0.036328,0.006689,LogNormal
meta,0.13445793,meta,0.036328,0.006689,LogNormal
meta,0.22733736,meta,0.036328,0.006689,LogNormal
meta,0.25036845,meta,0.036328,0.006689,LogNormal
meta,0.3379933,meta,0.036328,0.006689,LogNormal
meta,1.1426027,meta,0.036328,0.006689,LogNormal
meta,0.025503824,meta,0.036328,0.011706,Normal
meta,-0.017525718,meta,0.036328,0.011706,Normal
meta,-0.029798904,meta,0.036328,0.011706,Normal
meta,-0.009207018,meta,0.036328,0.011706,Normal
meta,0.051786385,meta,0.036328,0.011706,Normal
meta,0.37610054,meta,0.036328,0.011706,Normal
meta,0.24538267,meta,0.036328,0.011706,Normal
meta,0.21991141,meta,0.036328,0.011706,Normal
meta,1.0294476,meta,0.036328,0.011706,LogNormal
meta,0.03762956,meta,0.036328,0.011706,LogNormal
meta,0.06889866,meta,0.036328,0.011706,LogNormal
meta,0.14035434,meta,0.036328,0.011706,LogNormal
meta,0.24363296,meta,0.036328,0.011706,LogNormal
meta,0.23868632,meta,0.036328,0.011706,LogNormal
meta,0.37465382,meta,0.036328,0.011706,LogNormal
meta,0.9679197,meta,0.036328,0.011706,LogNormal
meta,0.020612087,meta,0.036328,0.016722,Normal
meta,-0.02787297,meta,0.036328,0.016722,Normal
meta,-0.033415947,meta,0.036328,0.016722,Normal
meta,0.0076661506,meta,0.036328,0.016722,Normal
meta,0.04103842,meta,0.036328,0.016722,Normal
meta,0.44191462,meta,0.036328,0.016722,Normal
meta,0.39087898,meta,0.036328,0.016722,Normal
meta,0.2063833,meta,0.036328,0.016722,Normal
meta,1.0050073,meta,0.036328,0.016722,LogNormal
meta,0.040975902,meta,0.036328,0.016722,LogNormal
meta,0.07652609,meta,0.036328,0.016722,LogNormal
meta,0.14405364,meta,0.036328,0.016722,LogNormal
meta,0.24548498,meta,0.036328,0.016722,LogNormal
meta,0.22562258,meta,0.036328,0.016722,LogNormal
meta,0.36325806,meta,0.036328,0.016722,LogNormal
meta,0.93986624,meta,0.036328,0.016722,LogNormal
meta,0.012229855,meta,0.036328,0.023411,Normal
meta,-0.028870618,meta,0.036328,0.023411,Normal
meta,-0.021216694,meta,0.036328,0.023411,Normal
meta,-0.015247656,meta,0.036328,0.023411,Normal
meta,0.058335304,meta,0.036328,0.023411,Normal
meta,0.43655425,meta,0.036328,0.023411,Normal
meta,0.35021725,meta,0.036328,0.023411,Normal
meta,0.29511553,meta,0.036328,0.023411,Normal
meta,0.9884404,meta,0.036328,0.023411,LogNormal
meta,0.03741646,meta,0.036328,0.023411,LogNormal
meta,0.06696585,meta,0.036328,0.023411,LogNormal
meta,0.14328867,meta,0.036328,0.023411,LogNormal
meta,0.22650962,meta,0.036328,0.023411,LogNormal
meta,0.22748402,meta,0.036328,0.023411,LogNormal
meta,0.33765638,meta,0.036328,0.023411,LogNormal
meta,1.0359895,meta,0.036328,0.023411,LogNormal
meta,-0.0004063503,meta,0.036328,0.033445,Normal
meta,-0.02959145,meta,0.036328,0.033445,Normal
meta,0.007886867,meta,0.036328,0.033445,Normal
meta,-0.045506798,meta,0.036328,0.033445,Normal
meta,0.061445374,meta,0.036328,0.033445,Normal
meta,0.39574546,meta,0.036328,0.033445,Normal
meta,0.37400013,meta,0.036328,0.033445,Normal
meta,0.24686825,meta,0.036328,0.033445,Normal
meta,0.9378389,meta,0.036328,0.033445,LogNormal
meta,0.036843438,meta,0.036328,0.033445,LogNormal
meta,0.07822954,meta,0.036328,0.033445,LogNormal
meta,0.13664809,meta,0.036328,0.033445,LogNormal
meta,0.22306398,meta,0.036328,0.033445,LogNormal
meta,0.24022806,meta,0.036328,0.033445,LogNormal
meta,0.3692481,meta,0.036328,0.033445,LogNormal
meta,0.91211396,meta,0.036328,0.033445,LogNormal
meta,0.04929199,meta,0.051898,0.006689,Normal
meta,-0.010068956,meta,0.051898,0.006689,Normal
meta,-0.028372478,meta,0.051898,0.006689,Normal
meta,-0.049424,meta,0.051898,0.006689,Normal
meta,0.07990141,meta,0.051898,0.006689,Normal
meta,0.3991594,meta,0.051898,0.006689,Normal
meta,0.33720085,meta,0.051898,0.006689,Normal
meta,0.2627056,meta,0.051898,0.006689,Normal
meta,1.0503736,meta,0.051898,0.006689,LogNormal
meta,0.03892967,meta,0.051898,0.006689,LogNormal
meta,0.06686357,meta,0.051898,0.006689,LogNormal
meta,0.14939362,meta,0.051898,0.006689,LogNormal
meta,0.21972616,meta,0.051898,0.006689,LogNormal
meta,0.24603157,meta,0.051898,0.006689,LogNormal
meta,0.3522202,meta,0.051898,0.006689,LogNormal
meta,0.8957804,meta,0.051898,0.006689,LogNormal
meta,0.039823152,meta,0.051898,0.011706,Normal
meta,-0.013851084,meta,0.051898,0.011706,Normal
meta,-0.03348115,meta,0.051898,0.011706,Normal
meta,-0.025578251,meta,0.051898,0.011706,Normal
meta,0.029428527,meta,0.051898,0.011706,Normal
meta,0.31216002,meta,0.051898,0.011706,Normal
meta,0.38309222,meta,0.051898,0.011706,Normal
meta,0.20430586,meta,0.051898,0.011706,Normal
meta,1.0413443,meta,0.051898,0.011706,LogNormal
meta,0.036757443,meta,0.051898,0.011706,LogNormal
meta,0.07311356,meta,0.051898,0.011706,LogNormal
meta,0.13051698,meta,0.051898,0.011706,LogNormal
meta,0.21076784,meta,0.051898,0.011706,LogNormal
meta,0.25043562,meta,0.051898,0.011706,LogNormal
meta,0.38240308,meta,0.051898,0.011706,LogNormal
meta,1.1405089,meta,0.051898,0.011706,LogNormal
meta,0.034541406,meta,0.051898,0.016722,Normal
meta,-0.012789163,meta,0.051898,0.016722,Normal
meta,-0.021640044,meta,0.051898,0.016722,Normal
meta,-0.018769022,meta,0.051898,0.016722,Normal
meta,0.04516218,meta,0.051898,0.016722,Normal
meta,0.39685103,meta,0.051898,0.016722,Normal
meta,0.31681654,meta,0.051898,0.016722,Normal
meta,0.18593127,meta,0.051898,0.016722,Normal
meta,1.0271761,meta,0.051898,0.016722,LogNormal
meta,0.040121667,meta,0.051898,0.016722,LogNormal
meta,0.06516274,meta,0.051898,0.016722,LogNormal
meta,0.13874148,meta,0.051898,0.016722,LogNormal
meta,0.25264055,meta,0.051898,0.016722,LogNormal
meta,0.20751862,meta,0.051898,0.016722,LogNormal
meta,0.3746583,meta,0.051898,0.016722,LogNormal
meta,1.058511,meta,0.051898,0.016722,LogNormal
meta,0.01989431,meta,0.051898,0.023411,Normal
meta,-0.0151602505,meta,0.051898,0.023411,Normal
meta,-0.016433097,meta,0.051898,0.023411,Normal
meta,-0.027665123,meta,0.051898,0.023411,Normal
meta,0.050406974,meta,0.051898,0.023411,Normal
meta,0.31737095,meta,0.051898,0.023411,Normal
meta,0.31043488,meta,0.051898,0.023411,Normal
meta,0.22141695,meta,0.051898,0.023411,Normal
meta,0.9993969,meta,0.051898,0.023411,LogNormal
meta,0.033888772,meta,0.051898,0.023411,LogNormal
meta,0.07248986,meta,0.051898,0.023411,LogNormal
meta,0.13213149,meta,0.051898,0.023411,LogNormal
meta,0.23548338,meta,0.051898,0.023411,LogNormal
meta,0.24198437,meta,0.051898,0.023411,LogNormal
meta,0.39226508,meta,0.051898,0.023411,LogNormal
meta,0.999866,meta,0.051898,0.023411,LogNormal
meta,0.011230083,meta,0.051898,0.033445,Normal
meta,-0.009580478,meta,0.051898,0.033445,Normal
meta,0.00034087338,meta,0.051898,0.033445,Normal
meta,-0.05171903,meta,0.051898,0.033445,Normal
meta,0.038652647,meta,0.051898,0.033445,Normal
meta,0.27460402,meta,0.051898,0.033445,Normal
meta,0.42076364,meta,0.051898,0.033445,Normal
meta,0.27342322,meta,0.051898,0.033445,Normal
meta,0.95438385,meta,0.051898,0.033445,LogNormal
meta,0.032202017,meta,0.051898,0.033445,LogNormal
meta,0.07919504,meta,0.051898,0.033445,LogNormal
meta,0.12481233,meta,0.051898,0.033445,LogNormal
meta,0.23256302,meta,0.051898,0.033445,LogNormal
meta,0.24690112,meta,0.051898,0.033445,LogNormal
meta,0.39489475,meta,0.051898,0.033445,LogNormal
meta,0.9259804,meta,0.051898,0.033445,LogNormal
meta,0.07036273,meta,0.072657,0.006689,Normal
meta,0.0074868626,meta,0.072657,0.006689,Normal
meta,-0.0355513,meta,0.072657,0.006689,Normal
meta,-0.049211517,meta,0.072657,0.006689,Normal
meta,0.07922495,meta,0.072657,0.006689,Normal
meta,0.26076823,meta,0.072657,0.006689,Normal
meta,0.3554132,meta,0.072657,0.006689,Normal
meta,0.065338686,meta,0.072657,0.006689,Normal
meta,1.069231,meta,0.072657,0.006689,LogNormal
meta,0.035017963,meta,0.072657,0.006689,LogNormal
meta,0.0758685,meta,0.072657,0.006689,LogNormal
meta,0.12315204,meta,0.072657,0.006689,LogNormal
meta,0.24465868,meta,0.072657,0.006689,LogNormal
meta,0.21974447,meta,0.072657,0.006689,LogNormal
meta,0.3610599,meta,0.072657,0.006689,LogNormal
meta,0.9956008,meta,0.072657,0.006689,LogNormal
meta,0.06133138,meta,0.072657,0.011706,Normal
meta,-0.01355007,meta,0.072657,0.011706,Normal
meta,-0.023829054,meta,0.072657,0.011706,Normal
meta,-0.005942848,meta,0.072657,0.011706,Normal
meta,0.0466047,meta,0.072657,0.011706,Normal
meta,0.26087204,meta,0.072657,0.011706,Normal
meta,0.3285566,meta,0.072657,0.011706,Normal
meta,0.1112412,meta,0.072657,0.011706,Normal
meta,1.0637603,meta,0.072657,0.011706,LogNormal
meta,0.038751815,meta,0.072657,0.011706,LogNormal
meta,0.071520224,meta,0.072657,0.011706,LogNormal
meta,0.13417116,meta,0.072657,0.011706,LogNormal
meta,0.2337956,meta,0.072657,0.011706,LogNormal
meta,0.21891852,meta,0.072657,0.011706,LogNormal
meta,0.36909214,meta,0.072657,0.011706,LogNormal
meta,1.0604002,meta,0.072657,0.011706,LogNormal
meta,0.053317517,meta,0.072657,0.016722,Normal
meta,6.7031666e-05,meta,0.072657,0.016722,Normal
meta,-0.014627436,meta,0.072657,0.016722,Normal
meta,-0.0171756,meta,0.072657,0.016722,Normal
meta,0.066415146,meta,0.072657,0.016722,Normal
meta,0.121538065,meta,0.072657,0.016722,Normal
meta,0.31919402,meta,0.072657,0.016722,Normal
meta,0.09603827,meta,0.072657,0.016722,Normal
meta,1.0493568,meta,0.072657,0.016722,LogNormal
meta,0.037877224,meta,0.072657,0.016722,LogNormal
meta,0.06924437,meta,0.072657,0.016722,LogNormal
meta,0.1383185,meta,0.072657,0.016722,LogNormal
meta,0.22394887,meta,0.072657,0.016722,LogNormal
meta,0.26048878,meta,0.072657,0.016722,LogNormal
meta,0.32610154,meta,0.072657,0.016722,LogNormal
meta,0.83396804,meta,0.072657,0.016722,LogNormal
meta,0.036019288,meta,0.072657,0.023411,Normal
meta,-0.019607158,meta,0.072657,0.023411,Normal
meta,-0.023611907,meta,0.072657,0.023411,Normal
meta,-0.02620483,meta,0.072657,0.023411,Normal
meta,0.06012454,meta,0.072657,0.023411,Normal
meta,0.32754603,meta,0.072657,0.023411,Normal
meta,0.36261675,meta,0.072657,0.023411,Normal
meta,0.3161082,meta,0.072657,0.023411,Normal
meta,1.0138419,meta,0.072657,0.023411,LogNormal
meta,0.03389693,meta,0.072657,0.023411,LogNormal
meta,0.07337464,meta,0.072657,0.023411,LogNormal
meta,0.12732668,meta,0.072657,0.023411,LogNormal
meta,0.22132583,meta,0.072657,0.023411,LogNormal
meta,0.2431385,meta,0.072657,0.023411,LogNormal
meta,0.38124865,meta,0.072657,0.023411,LogNormal
meta,1.0801767,meta,0.072657,0.023411,LogNormal
meta,0.024961103,meta,0.072657,0.033445,Normal
meta,-0.025786763,meta,0.072657,0.033445,Normal
meta,-0.008581533,meta,0.072657,0.033445,Normal
meta,-0.011346793,meta,0.072657,0.033445,Normal
meta,0.059132706,meta,0.072657,0.033445,Normal
meta,0.33700675,meta,0.072657,0.033445,Normal
meta,0.33891183,meta,0.072657,0.033445,Normal
meta,0.30560964,meta,0.072657,0.033445,Normal
meta,0.9839977,meta,0.072657,0.033445,LogNormal
meta,0.04050658,meta,0.072657,0.033445,LogNormal
meta,0.06361888,meta,0.072657,0.033445,LogNormal
meta,0.14365512,meta,0.072657,0.033445,LogNormal
meta,0.24203691,meta,0.072657,0.033445,LogNormal
meta,0.2321125,meta,0.072657,0.033445,LogNormal
meta,0.3860852,meta,0.072657,0.033445,LogNormal
meta,0.924559,meta,0.072657,0.033445,LogNormal
meta,0.09977879,meta,0.103795,0.006689,Normal
meta,-0.011840315,meta,0.103795,0.006689,Normal
meta,-0.030865055,meta,0.103795,0.006689,Normal
meta,-0.025626767,meta,0.103795,0.006689,Normal
meta,0.011573802,meta,0.103795,0.006689,Normal
meta,0.26267734,meta,0.103795,0.006689,Normal
meta,0.34538427,meta,0.103795,0.006689,Normal
meta,0.017253105,meta,0.103795,0.006689,Normal
meta,1.1053698,meta,0.103795,0.006689,LogNormal
meta,0.038637944,meta,0.103795,0.006689,LogNormal
meta,0.06688227,meta,0.103795,0.006689,LogNormal
meta,0.13436857,meta,0.103795,0.006689,LogNormal
meta,0.21408542,meta,0.103795,0.006689,LogNormal
meta,0.2512357,meta,0.103795,0.006689,LogNormal
meta,0.35439247,meta,0.103795,0.006689,LogNormal
meta,1.0441434,meta,0.103795,0.006689,LogNormal
meta,0.09672864,meta,0.103795,0.011706,Normal
meta,-0.01024794,meta,0.103795,0.011706,Normal
meta,-0.037590407,meta,0.103795,0.011706,Normal
meta,-0.0016610218,meta,0.103795,0.011706,Normal
meta,0.04316054,meta,0.103795,0.011706,Normal
meta,0.152814,meta,0.103795,0.011706,Normal
meta,0.3730591,meta,0.103795,0.011706,Normal
meta,0.06629584,meta,0.103795,0.011706,Normal
meta,1.0975738,meta,0.103795,0.011706,LogNormal
meta,0.03943222,meta,0.103795,0.011706,LogNormal
meta,0.06269363,meta,0.103795,0.011706,LogNormal
meta,0.14249773,meta,0.103795,0.011706,LogNormal
meta,0.2332598,meta,0.103795,0.011706,LogNormal
meta,0.25346082,meta,0.103795,0.011706,LogNormal
meta,0.3204251,meta,0.103795,0.011706,LogNormal
meta,0.9043744,meta,0.103795,0.011706,LogNormal
meta,0.076427475,meta,0.103795,0.016722,Normal
meta,-0.035166245,meta,0.103795,0.016722,Normal
meta,0.02379749,meta,0.103795,0.016722,Normal
meta,-0.03651326,meta,0.103795,0.016722,Normal
meta,0.078753546,meta,0.103795,0.016722,Normal
meta,0.24067466,meta,0.103795,0.016722,Normal
meta,0.36758924,meta,0.103795,0.016722,Normal
meta,0.11761449,meta,0.103795,0.016722,Normal
meta,1.0797288,meta,0.103795,0.016722,LogNormal
meta,0.039388694,meta,0.103795,0.016722,LogNormal
meta,0.062643915,meta,0.103795,0.016722,LogNormal
meta,0.13276264,meta,0.103795,0.016722,LogNormal
meta,0.22695105,meta,0.103795,0.016722,LogNormal
meta,0.22635575,meta,0.103795,0.016722,LogNormal
meta,0.32626742,meta,0.103795,0.016722,LogNormal
meta,0.91111505,meta,0.103795,0.016722,LogNormal
meta,0.059598695,meta,0.103795,0.023411,Normal
meta,-0.018913094,meta,0.103795,0.023411,Normal
meta,-0.003865936,meta,0.103795,0.023411,Normal
meta,-0.028076258,meta,0.103795,0.023411,Normal
meta,0.050022297,meta,0.103795,0.023411,Normal
meta,0.2582043,meta,0.103795,0.023411,Normal
meta,0.38649315,meta,0.103795,0.023411,Normal
meta,0.12568371,meta,0.103795,0.023411,Normal
meta,1.0547235,meta,0.103795,0.023411,LogNormal
meta,0.03918792,meta,0.103795,0.023411,LogNormal
meta,0.06866812,meta,0.103795,0.023411,LogNormal
meta,0.14688842,meta,0.103795,0.023411,LogNormal
meta,0.22337356,meta,0.103795,0.023411,LogNormal
meta,0.22797044,meta,0.103795,0.023411,LogNormal
meta,0.3253752,meta,0.103795,0.023411,LogNormal
meta,1.0629365,meta,0.103795,0.023411,LogNormal
meta,0.03520671,meta,0.103795,0.033445,Normal
meta,-0.017101277,meta,0.103795,0.033445,Normal
meta,-0.009140459,meta,0.103795,0.033445,Normal
meta,-0.007661926,meta,0.103795,0.033445,Normal
meta,0.07796844,meta,0.103795,0.033445,Normal
meta,0.26396528,meta,0.103795,0.033445,Normal
meta,0.34683102,meta,0.103795,0.033445,Normal
meta,0.1735493,meta,0.103795,0.033445,Normal
meta,1.0011163,meta,0.103795,0.033445,LogNormal
meta,0.03492412,meta,0.103795,0.033445,LogNormal
meta,0.07432676,meta,0.103795,0.033445,LogNormal
meta,0.13816968,meta,0.103795,0.033445,LogNormal
meta,0.23609033,meta,0.103795,0.033445,LogNormal
meta,0.24819557,meta,0.103795,0.033445,LogNormal
meta,0.3689147,meta,0.103795,0.033445,LogNormal
meta,1.1044275,meta,0.103795,0.033445,LogNormal
google,-0.015787292,google,0.020759,0.006689,Normal
google,0.019122291,google,0.020759,0.006689,Normal
google,-0.02788729,google,0.020759,0.006689,Normal
google,-0.06581515,google,0.020759,0.006689,Normal
google,0.076682255,google,0.020759,0.006689,Normal
google,0.24323368,google,0.020759,0.006689,Normal
google,0.2814912,google,0.020759,0.006689,Normal
google,0.30528146,google,0.020759,0.006689,Normal
google,0.525301,google,0.020759,0.006689,LogNormal
google,1.0167578,google,0.020759,0.006689,LogNormal
google,0.15206122,google,0.020759,0.006689,LogNormal
google,0.2699682,google,0.020759,0.006689,LogNormal
google,0.53136575,google,0.020759,0.006689,LogNormal
google,0.4843827,google,0.020759,0.006689,LogNormal
google,0.7381707,google,0.020759,0.006689,LogNormal
google,1.6191078,google,0.020759,0.006689,LogNormal
google,-0.04061075,google,0.020759,0.011706,Normal
google,0.010818364,google,0.020759,0.011706,Normal
google,-0.022522774,google,0.020759,0.011706,Normal
google,-0.059794538,google,0.020759,0.011706,Normal
google,0.10619795,google,0.020759,0.011706,Normal
google,0.33948427,google,0.020759,0.011706,Normal
google,0.30262873,google,0.020759,0.011706,Normal
google,0.35710043,google,0.020759,0.011706,Normal
google,0.5056555,google,0.020759,0.011706,LogNormal
google,1.0023191,google,0.020759,0.011706,LogNormal
google,0.13622262,google,0.020759,0.011706,LogNormal
google,0.314,google,0.020759,0.011706,LogNormal
google,0.47789335,google,0.020759,0.011706,LogNormal
google,0.49917373,google,0.020759,0.011706,LogNormal
google,0.6156913,google,0.020759,0.011706,LogNormal
google,1.4083983,google,0.020759,0.011706,LogNormal
google,-0.047355585,google,0.020759,0.016722,Normal
google,-0.0037674748,google,0.020759,0.016722,Normal
google,-0.008075597,google,0.020759,0.016722,Normal
google,-0.032628354,google,0.020759,0.016722,Normal
google,0.1124954,google,0.020759,0.016722,Normal
google,0.34699315,google,0.020759,0.016722,Normal
google,0.26892298,google,0.020759,0.016722,Normal
google,0.3407933,google,0.020759,0.016722,Normal
google,0.45287967,google,0.020759,0.016722,LogNormal
google,0.9845952,google,0.020759,0.016722,LogNormal
google,0.14439774,google,0.020759,0.016722,LogNormal
google,0.2994631,google,0.020759,0.016722,LogNormal
google,0.50470936,google,0.020759,0.016722,LogNormal
google,0.47493368,google,0.020759,0.016722,LogNormal
google,0.63810086,google,0.020759,0.016722,LogNormal
google,1.4638056,google,0.020759,0.016722,LogNormal
google,-0.05683319,google,0.020759,0.023411,Normal
google,-0.006990527,google,0.020759,0.023411,Normal
google,0.0017424884,google,0.020759,0.023411,Normal
google,-0.07683341,google,0.020759,0.023411,Normal
google,0.105644025,google,0.020759,0.023411,Normal
google,0.4970645,google,0.020759,0.023411,Normal
google,0.3211995,google,0.020759,0.023411,Normal
google,0.38869148,google,0.020759,0.023411,Normal
google,0.4813179,google,0.020759,0.023411,LogNormal
google,0.9490954,google,0.020759,0.023411,LogNormal
google,0.13663784,google,0.020759,0.023411,LogNormal
google,0.3041985,google,0.020759,0.023411,LogNormal
google,0.47585717,google,0.020759,0.023411,LogNormal
google,0.48450804,google,0.020759,0.023411,LogNormal
google,0.6057677,google,0.020759,0.023411,LogNormal
google,1.3731548,google,0.020759,0.023411,LogNormal
google,-0.034027178,google,0.020759,0.033445,Normal
google,-0.014059263,google,0.020759,0.033445,Normal
google,-0.008881371,google,0.020759,0.033445,Normal
google,-0.027169269,google,0.020759,0.033445,Normal
google,0.09418032,google,0.020759,0.033445,Normal
google,0.27999517,google,0.020759,0.033445,Normal
google,0.35686564,google,0.020759,0.033445,Normal
google,0.27664623,google,0.020759,0.033445,Normal
google,0.4589575,google,0.020759,0.033445,LogNormal
google,0.8960679,google,0.020759,0.033445,LogNormal
google,0.17529024,google,0.020759,0.033445,LogNormal
google,0.2824215,google,0.020759,0.033445,LogNormal
google,0.4968787,google,0.020759,0.033445,LogNormal
google,0.42219552,google,0.020759,0.033445,LogNormal
google,0.7257908,google,0.020759,0.033445,LogNormal
google,1.6713196,google,0.020759,0.033445,LogNormal
google,-0.03828878,google,0.036328,0.006689,Normal
google,0.032505583,google,0.036328,0.006689,Normal
google,0.0018837459,google,0.036328,0.006689,Normal
google,-0.080192864,google,0.036328,0.006689,Normal
google,0.062052377,google,0.036328,0.006689,Normal
google,0.096953675,google,0.036328,0.006689,Normal
google,0.25864443,google,0.036328,0.006689,Normal
google,0.29272273,google,0.036328,0.006689,Normal
google,0.5232202,google,0.036328,0.006689,LogNormal
google,1.0301945,google,0.036328,0.006689,LogNormal
google,0.15706766,google,0.036328,0.006689,LogNormal
google,0.31125826,google,0.036328,0.006689,LogNormal
google,0.5174805,google,0.036328,0.006689,LogNormal
google,0.51154345,google,0.036328,0.006689,LogNormal
google,0.5969001,google,0.036328,0.006689,LogNormal
google,1.2878042,google,0.036328,0.006689,LogNormal
google,-0.031420358,google,0.036328,0.011706,Normal
google,0.028734993,google,0.036328,0.011706,Normal
google,-0.022713153,google,0.036328,0.011706,Normal
google,-0.07665348,google,0.036328,0.011706,Normal
google,0.06287885,google,0.036328,0.011706,Normal
google,0.12938,google,0.036328,0.011706,Normal
google,0.31069905,google,0.036328,0.011706,Normal
google,0.29005688,google,0.036328,0.011706,Normal
google,0.44053245,google,0.036328,0.011706,LogNormal
google,1.0182884,google,0.036328,0.011706,LogNormal
google,0.15020755,google,0.036328,0.011706,LogNormal
google,0.31367654,google,0.036328,0.011706,LogNormal
google,0.4841341,google,0.036328,0.011706,LogNormal
google,0.4628223,google,0.036328,0.011706,LogNormal
google,0.60323113,google,0.036328,0.011706,LogNormal
google,1.4085745,google,0.036328,0.011706,LogNormal
google,-0.03719035,google,0.036328,0.016722,Normal
google,0.018787432,google,0.036328,0.016722,Normal
google,-0.012683788,google,0.036328,0.016722,Normal
google,-0.08227704,google,0.036328,0.016722,Normal
google,0.077071585,google,0.036328,0.016722,Normal
google,0.21840987,google,0.036328,0.016722,Normal
google,0.27276507,google,0.036328,0.016722,Normal
google,0.33789593,google,0.036328,0.016722,Normal
