run_id,targets,prior_key,channel,qc_status_code,qc_summary_short,qc_primary_review_check,qc_flagged_channels,roi_baseline,roi_new,delta_abs,delta_pct,channel_total_spend,incremental_outcome_baseline,incremental_outcome_new,delta_outcome,delta_outcome_abs,dollars_per_subscription,incremental_value_baseline,incremental_value_new,delta_value,delta_value_abs
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",meta,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,0.037713032,0.01870136,0.019011672,0.5041141216118609,840158.1265220001,31684.910310584237,15712.099581013472,-15972.810729570765,15972.810729570765,100.0,3168491.0310584237,1571209.958101347,-1597281.0729570766,1597281.0729570766
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",google,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,0.03784463,0.01879316,0.019051469999999997,0.5034127695263502,10298543.94665,389744.585199709,193542.18415642492,-196202.40104328407,196202.40104328407,100.0,38974458.5199709,19354218.415642492,-19620240.10432841,19620240.10432841
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",snapchat,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,-0.04762619,-0.022104809,0.025521381,0.5358686260647765,4342436.908989999,-206813.7252905704,-95988.73846777432,110824.98682279608,110824.98682279608,100.0,-20681372.52905704,-9598873.846777432,11082498.68227961,11082498.68227961
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",tiktok,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,-0.045953974,-0.044874117,0.0010798570000000035,0.02349866411988666,1752685.0091300001,-80542.8413397498,-78650.19216384568,1892.6491759041091,1892.6491759041091,100.0,-8054284.13397498,-7865019.216384568,189264.91759041138,189264.91759041138
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",moloco,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,0.050095726,0.02076329,0.029332436,0.5855277154781627,842234.6095886,42192.35422966748,17487.561446924883,-24704.792782742596,24704.792782742596,100.0,4219235.422966748,1748756.1446924882,-2470479.2782742595,2470479.2782742595
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",liveintent,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,0.032647714,0.091445774,0.05879805999999999,1.8009855146366447,797987.173079,26052.45700235169,72972.55468428112,46920.09768192943,46920.09768192943,100.0,2605245.700235169,7297255.468428112,4692009.768192943,4692009.768192943
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",beehiiv,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,0.3010251,0.34787792,0.04685282000000002,0.15564423033162367,328172.2732613,98788.09137571015,114163.88782381266,15375.796448102512,15375.796448102512,100.0,9878809.137571014,11416388.782381266,1537579.644810252,1537579.644810252
"multi|google,meta,moloco|0.020759|0.006689|Normal","google,meta,moloco","{""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",amazon,REVIEW,REVIEW:PriorPosteriorShift,PriorPosteriorShift,moloco,0.12061889,0.22885288,0.10823399,0.8973220529553869,15740.258094,1898.572459611796,3602.203396755211,1703.6309371434152,1703.6309371434152,100.0,189857.24596117958,360220.3396755211,170363.09371434155,170363.09371434155
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","google,meta,moloco","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",meta,FAIL,FAIL:Baseline,Baseline,,0.037713032,1.0206046,0.982891568,26.062385225351278,840158.1265220001,31684.910310584237,857469.2486557353,825784.338345151,825784.338345151,100.0,3168491.0310584237,85746924.86557353,82578433.8345151,82578433.8345151
"multi|google,meta,moloco|0.020759|0.006689|LogNormal","google,meta,moloco","{""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""moloco"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}",google,FAIL,FAIL:Baseline,Baseline,,0.03784463,1.015008,0.9771633699999999,25.820396975740017,10298543.94665,389744.585199709,10453104.494201323,10063359.909001615,10063359.909001615,100.0,38974458.5199709,1045310449.4201323,1006335990.9001614,1006335990.9001614
