target_channel,channel,roi_prior_dist,baseline_mu,baseline_sigma,baseline_roi,baseline_run_id,baseline_qc_status,baseline_qc_pass,baseline_sign_flip_zone,baseline_local_neighbor_n,baseline_local_volatility_ratio,pct_metric_reliable,pct_metric_unstable_reason
amazon,amazon,LogNormal,1.0,1.0,0.988615298025931,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.48350722371442456,False,baseline_qc=REVIEW
amazon,beehiiv,LogNormal,1.0,1.0,0.4086380854784511,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.019322959643337745,False,baseline_qc=REVIEW
amazon,google,LogNormal,1.0,1.0,0.5056181128850827,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.020512182042483423,False,baseline_qc=REVIEW
amazon,liveintent,LogNormal,1.0,1.0,0.384997044505241,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.03287687100971462,False,baseline_qc=REVIEW
amazon,meta,LogNormal,1.0,1.0,0.7832890489697456,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.007874706909183602,False,baseline_qc=REVIEW
amazon,moloco,LogNormal,1.0,1.0,0.4641266767203342,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.05177498271489736,False,baseline_qc=REVIEW
amazon,snapchat,LogNormal,1.0,1.0,0.807823580832531,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.020506669819315947,False,baseline_qc=REVIEW
amazon,tiktok,LogNormal,1.0,1.0,0.6715719375604142,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=amazon|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.021528647215799276,False,baseline_qc=REVIEW
google,amazon,LogNormal,1.0,1.0,0.988615298025931,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.029202886064180127,False,baseline_qc=REVIEW
google,beehiiv,LogNormal,1.0,1.0,0.4086380854784511,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.01773050087804091,False,baseline_qc=REVIEW
google,google,LogNormal,1.0,1.0,0.5056181128850827,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.5085860372107279,False,baseline_qc=REVIEW
google,liveintent,LogNormal,1.0,1.0,0.384997044505241,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.034133279613113326,False,baseline_qc=REVIEW
google,meta,LogNormal,1.0,1.0,0.7832890489697456,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.02110507120347349,False,baseline_qc=REVIEW
google,moloco,LogNormal,1.0,1.0,0.4641266767203342,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.03709717543806506,False,baseline_qc=REVIEW
google,snapchat,LogNormal,1.0,1.0,0.807823580832531,"multi|amazon,google,meta,snapchat,tiktok|pmode=roi|rpk=60.0|target=google|mu=1.000000|sigma=1.000000|dist=LogNormal|1.000000|1.000000|LogNormal|alpha=0p55|ec=0p5|slope=1p29|lag=4|decay=geometric",REVIEW,False,False,4,0.023580620498534745,False,baseline_qc=REVIEW
