run_id,targets,prior_key,channel,qc_status_code,qc_summary_short,qc_primary_review_check,qc_flagged_channels,roi_baseline,roi_new,delta_abs,delta_pct,adstock_alpha_m,saturation_ec_m,saturation_slope_m,max_lag,adstock_decay_spec,channel_total_spend,incremental_outcome_baseline,incremental_outcome_new,delta_outcome,delta_outcome_abs,dollars_per_subscription,incremental_value_baseline,incremental_value_new,delta_value,delta_value_abs,roi_prior_mu,roi_prior_sigma,roi_prior_dist,is_baseline,roi_change_pct,roi_change_signed_pct,contribution_change_pct,contribution_change_signed_pct,output_change_pct,signed_output_change_pct,input_mu_pct,input_sigma_pct,input_dist_change,mu_only,sigma_only,dist_only,joint_continuous,elasticity_mu,elasticity_sigma,elasticity_joint,dist_sensitivity,in_target_set,flagged_this_channel,sign_flip
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",meta,PASS,PASS,,,0.033615954,0.018381821,0.015234133,0.4531816351247982,0.3,0.5,1.2,4,geometric,840158.1265220001,28242.716933889737,15443.636293422758,-12799.080640466978,12799.080640466978,100.0,2824271.693388974,1544363.629342276,-1279908.064046698,1279908.064046698,0.020759,0.006689,Normal,False,0.45318163512479825,-0.45318163512479825,0.4531816351247982,-0.4531816351247982,0.45318163512479825,-0.45318163512479825,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,True,False,0.0
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",google,PASS,PASS,,,0.025752464,0.014018034,0.0117344299999999,0.4556624173904291,0.3,0.5,1.2,4,geometric,10298543.94665,265212.88223852206,144365.33919463388,-120847.54304388816,120847.54304388816,100.0,26521288.22385221,14436533.919463389,-12084754.304388816,12084754.304388816,0.020759,0.006689,Normal,False,0.4556624173904291,-0.4556624173904291,0.4556624173904292,-0.4556624173904292,0.4556624173904291,-0.4556624173904291,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,True,False,0.0
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",snapchat,PASS,PASS,,,0.029342115,-0.0051400377,0.0344821527,1.1751761146052355,0.3,0.5,1.2,4,geometric,4342436.908989999,127416.2831638291,-22320.289422080063,-149736.57258590916,149736.57258590916,100.0,12741628.31638291,-2232028.9422080065,-14973657.258590916,14973657.258590916,0.020759,0.006689,Normal,False,1.1751761146052355,-1.1751761146052355,1.1751761146052355,-1.1751761146052355,1.1751761146052355,-1.1751761146052355,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,False,False,1.0
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",tiktok,PASS,PASS,,,0.03648551,0.01797981,0.0185057,0.507206833616962,0.3,0.5,1.2,4,geometric,1752685.00913,63947.60642746271,31512.943454005665,-32434.66297345704,32434.66297345704,100.0,6394760.642746271,3151294.3454005662,-3243466.2973457044,3243466.2973457044,0.020759,0.006689,Normal,False,0.507206833616962,-0.507206833616962,0.507206833616962,-0.507206833616962,0.507206833616962,-0.507206833616962,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,True,False,0.0
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",moloco,PASS,PASS,,,0.07033154,0.045129653,0.025201887,0.3583298048073453,0.3,0.5,1.2,4,geometric,842234.6095886,59235.657133665,38009.75567532399,-21225.90145834101,21225.90145834101,100.0,5923565.7133665,3800975.567532399,-2122590.145834101,2122590.145834101,0.020759,0.006689,Normal,False,0.35832980480734533,-0.35832980480734533,0.3583298048073453,-0.3583298048073453,0.35832980480734533,-0.35832980480734533,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,False,False,0.0
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",liveintent,PASS,PASS,,,0.09218383,-0.023788814,0.1159726439999999,1.2580584252140532,0.3,0.5,1.2,4,geometric,797987.173079,73561.51390529511,-18983.168434762138,-92544.68234005725,92544.68234005725,100.0,7356151.390529511,-1898316.8434762135,-9254468.234005723,9254468.234005723,0.020759,0.006689,Normal,False,1.2580584252140532,-1.2580584252140532,1.2580584252140532,-1.2580584252140532,1.2580584252140532,-1.2580584252140532,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,False,False,1.0
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",beehiiv,PASS,PASS,,,0.163973,0.26257873,0.0986057299999999,0.6013534545321484,0.3,0.5,1.2,4,geometric,328172.2732613,53811.392163475146,86171.05873416511,32359.66657068997,32359.66657068997,100.0,5381139.216347515,8617105.873416511,3235966.6570689967,3235966.6570689967,0.020759,0.006689,Normal,False,0.6013534545321484,0.6013534545321484,0.6013534545321485,0.6013534545321485,0.6013534545321484,0.6013534545321484,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,False,False,0.0
"multi|google,meta,tiktok|0.020759|0.006689|Normal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""Normal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",amazon,PASS,PASS,,,0.13222179,0.061285377,0.070936413,0.5364956335865669,0.3,0.5,1.2,4,geometric,15740.258094,2081.205100250668,964.6476513680916,-1116.5574488825769,1116.5574488825769,100.0,208120.5100250668,96464.76513680916,-111655.74488825769,111655.74488825769,0.020759,0.006689,Normal,False,0.5364956335865669,-0.5364956335865669,0.5364956335865667,-0.5364956335865667,0.5364956335865668,-0.5364956335865668,0.6000038537130525,0.5999880397081689,1,False,False,False,False,,,,,False,False,0.0
"multi|google,meta,tiktok|0.020759|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",meta,PASS,PASS,,,0.033615954,0.017771453,0.015844501,0.4713387280337188,0.3,0.5,1.2,4,geometric,840158.1265220001,28242.716933889737,14930.830658053776,-13311.88627583596,13311.88627583596,100.0,2824271.693388974,1493083.0658053777,-1331188.6275835962,1331188.6275835962,0.020759,0.006689,LogNormal,False,0.47133872803371885,-0.47133872803371885,0.47133872803371885,-0.47133872803371885,0.47133872803371885,-0.47133872803371885,0.6000038537130525,0.5999880397081689,0,False,False,False,True,,,0.3927849268130592,,True,False,0.0
"multi|google,meta,tiktok|0.020759|0.006689|LogNormal|alpha=0p3|ec=0p5|slope=1p2|lag=4|decay=geometric","google,meta,tiktok","{""roi_prior_overrides"": {""google"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""meta"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}, ""tiktok"": {""dist"": ""LogNormal"", ""mu"": 0.020759, ""sigma"": 0.006689}}, ""structural_overrides"": {""adstock_decay_spec"": ""geometric"", ""alpha_m"": 0.3, ""ec_m"": 0.5, ""max_lag"": 4, ""slope_m"": 1.2}}",google,PASS,PASS,,,0.025752464,0.014800612,0.010951852,0.4252739466017698,0.3,0.5,1.2,4,geometric,10298543.94665,265212.88223852206,152424.75311931534,-112788.12911920671,112788.12911920671,100.0,26521288.22385221,15242475.311931534,-11278812.911920672,11278812.911920672,0.020759,0.006689,LogNormal,False,0.4252739466017698,-0.4252739466017698,0.42527394660176987,-0.42527394660176987,0.42527394660176987,-0.42527394660176987,0.6000038537130525,0.5999880397081689,0,False,False,False,True,,,0.35439734962650293,,True,False,0.0
